Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad
30,0,1.7,100.18,0,1,2.819934,1.91863,0,0,1.0,1,1.39302,0.553311,1,0,5
23,0,1.85,121.66,1,1,3.0,2.510135,0,0,1.693362,1,0.769709,0.0,1,0,5
24,0,1.87,121.68,1,1,2.954417,2.65772,0,0,2.104696,1,0.870056,0.0,1,0,5
23,0,1.87,121.84,1,1,2.826251,2.604998,0,0,1.842173,1,1.284798,0.0,1,0,5
23,0,1.85,121.42,1,1,3.0,2.567567,0,0,2.011023,1,0.916478,0.0,1,0,5
24,0,1.62,98.54,0,1,2.95841,2.434347,0,0,1.0,1,1.930033,0.754023,1,0,5
27,0,1.65,99.59,0,1,2.935157,1.845858,0,0,1.0,1,1.089891,0.715993,1,0,5
20,0,1.62,104.3,0,1,2.870895,1.627555,0,0,1.375728,1,0.210181,1.163117,1,0,5
23,0,1.64,104.27,0,1,2.869833,1.569176,0,0,1.533682,1,0.167943,1.368262,1,0,5
28,0,1.79,112.17,1,1,1.878251,3.0,0,0,2.022933,1,0.0,0.325445,1,2,5
30,0,1.76,112.01,1,1,1.750809,3.0,0,0,2.002871,1,0.0,0.114457,1,2,5
25,0,1.76,113.09,1,1,1.168856,3.0,0,0,2.013205,1,1.246223,0.00159,1,0,5
25,0,1.77,112.23,1,1,1.443674,3.0,0,0,2.002194,1,1.386151,0.001337,1,0,5
32,0,1.68,102.02,0,1,2.826036,2.371658,0,0,1.0,1,1.996487,0.0,1,0,5
31,0,1.67,100.54,0,1,2.9553,2.378211,0,0,1.0,1,1.738267,0.394533,1,0,5
28,0,1.69,99.54,0,1,2.774562,2.301129,0,0,1.0,1,1.621733,0.138314,1,0,5
28,0,1.69,99.71,0,1,2.772027,2.454432,0,0,1.0,1,0.858554,0.051268,1,0,5
31,0,1.89,129.35,1,1,2.499626,3.0,0,1,1.125338,1,0.94522,1.022505,1,0,5
31,0,1.92,129.97,1,1,2.108638,3.0,0,1,1.014876,1,0.987521,0.047473,1,0,5
30,0,1.84,124.07,1,1,2.467548,3.0,0,0,2.66029,1,0.994422,0.310394,1,0,5
31,0,1.87,123.17,1,1,2.585942,3.0,0,0,2.302506,1,0.597863,0.111925,1,0,5
32,0,1.75,119.21,1,1,2.14961,3.0,0,0,2.133876,1,0.393452,0.345887,1,2,5
31,0,1.76,118.24,1,1,2.938616,3.0,0,0,2.06039,1,0.371508,1.333559,1,2,5
38,0,1.75,117.9,1,1,2.535154,2.915921,0,0,1.8924,1,0.693732,0.06741,1,2,5
38,0,1.76,118.67,1,1,2.611222,2.992083,0,0,1.796376,1,0.641954,0.20281,1,2,5
22,0,1.76,116.31,1,1,1.800122,3.0,0,0,2.0,1,1.689525,0.764452,1,0,5
23,0,1.77,116.67,1,1,1.482722,3.0,0,0,2.0,1,1.112504,0.690353,1,0,5
25,0,1.79,115.38,1,1,1.735664,3.0,0,0,2.041536,1,1.392406,0.39174,1,0,5
24,0,1.77,116.16,1,1,1.655684,3.0,0,0,2.0,1,0.976425,0.690082,1,0,5
24,0,1.84,120.98,1,1,2.598207,2.849347,0,0,2.006167,1,1.52001,0.295685,1,0,5
24,0,1.82,120.81,1,1,2.225149,3.0,0,0,2.357978,1,1.943743,0.682128,1,0,5
25,0,1.83,121.0,1,1,3.0,3.0,0,0,3.0,1,1.685369,0.264969,1,0,5
25,0,1.83,121.0,1,1,3.0,3.0,0,0,3.0,1,1.467863,0.343635,1,0,5
31,0,1.78,120.75,1,1,2.519592,3.0,0,0,2.229145,1,0.350717,1.140348,1,2,5
31,0,1.78,120.79,1,1,2.111887,3.0,0,0,2.357373,1,0.425621,1.416353,1,2,5
31,0,1.76,119.37,1,1,2.970983,3.0,0,0,2.828861,1,0.454944,1.915818,1,2,5
31,0,1.75,118.81,1,1,2.907542,3.0,0,0,2.284494,1,0.647632,1.668318,1,2,5
25,0,1.76,117.37,1,1,1.451337,3.0,0,0,2.0,1,1.384607,0.631217,1,0,5
24,0,1.76,117.33,1,1,1.537505,3.0,0,0,2.0,1,1.631912,0.631422,1,0,5
23,0,1.75,119.44,1,1,1.893428,3.0,0,0,2.0,1,1.917383,0.93648,1,0,5
23,0,1.76,119.19,1,1,2.007845,2.954446,0,0,1.968796,1,1.587406,0.838947,1,0,5
40,0,1.71,108.01,0,1,2.487781,3.755976,0,0,1.0,1,1.860765,0.0,1,2,5
37,0,1.74,106.42,0,1,2.541785,2.902639,0,0,1.0,1,1.668961,0.0,1,2,5
34,0,1.68,102.52,0,1,2.813775,2.372705,0,0,1.0,1,1.979355,0.0,1,0,5
34,0,1.71,103.07,0,1,2.562687,2.100918,0,0,1.458545,1,1.167856,0.412329,1,0,5
23,0,1.85,121.56,1,1,3.0,2.272801,0,0,1.560064,1,0.79677,0.0,1,0,5
23,0,1.85,121.74,1,1,2.922511,2.692889,0,0,1.809531,1,0.478595,0.0,1,0,5
23,0,1.85,122.06,1,1,3.0,2.280545,0,0,1.591597,1,0.932783,0.0,1,0,5
22,0,1.87,121.46,1,1,2.836055,2.675411,0,0,1.711666,1,0.93732,0.0,1,0,5
24,0,1.61,100.78,0,1,2.880759,1.487674,0,0,1.01378,1,1.00109,1.09838,1,0,5
24,0,1.6,100.21,0,1,3.0,1.02075,0,0,1.0,1,0.233056,1.707421,1,0,5
20,0,1.62,103.39,0,1,2.766441,1.240424,0,0,1.413218,1,0.165269,0.862587,1,0,5
23,0,1.61,100.64,0,1,2.997524,1.154318,0,0,1.238057,1,1.1293,1.665621,1,0,5
29,0,1.76,113.5,1,1,2.320201,3.0,0,0,2.164784,1,0.0,1.465479,1,2,5
30,0,1.76,113.22,1,1,2.181057,3.0,0,0,2.08554,1,0.0,1.439004,1,2,5
27,0,1.76,112.32,1,1,1.924632,3.0,0,0,2.006595,1,0.1768,0.511694,1,2,5
25,0,1.76,112.28,1,1,1.397468,3.0,0,0,2.01897,1,0.665439,0.062167,1,2,5
26,0,1.78,115.35,1,1,2.191429,3.0,0,0,2.102709,1,1.32534,0.380979,1,0,5
26,0,1.79,114.53,1,1,2.100177,3.0,0,0,2.099687,1,1.281165,0.247332,1,0,5
26,0,1.77,114.19,1,1,2.075321,3.0,0,0,2.144838,1,1.501754,0.276319,1,0,5
26,0,1.77,114.14,1,1,1.626369,3.0,0,0,2.109697,1,1.352973,0.076693,1,0,5
30,0,1.76,111.64,1,1,1.263216,3.219347,0,0,1.981782,1,0.482625,0.0,1,2,5
30,0,1.76,111.95,1,1,1.067909,3.656401,0,0,1.98459,1,0.054238,0.0,1,2,5
41,0,1.75,109.76,0,1,2.310751,3.220181,0,0,1.006643,1,1.15804,0.0,1,2,5
41,0,1.74,111.17,0,1,2.294259,2.850948,0,0,1.87029,1,0.917014,0.0,1,2,5
30,0,1.7,103.74,0,1,2.57649,2.187145,0,0,1.38107,1,1.928275,0.413663,1,0,5
33,0,1.7,103.25,0,1,2.679664,2.415522,0,0,1.0,1,1.987296,0.0,1,0,5
31,0,1.68,102.0,0,1,2.938687,2.138375,0,0,1.251715,1,1.181811,0.778375,1,0,5
30,0,1.7,102.59,0,1,2.654792,1.077331,0,0,1.345407,1,0.327418,0.386861,1,0,5
31,0,1.88,127.16,1,1,2.731368,3.0,0,1,1.486824,1,1.485978,1.150439,1,0,5
31,0,1.91,129.01,1,1,2.22259,3.0,0,1,1.591909,1,1.392026,0.917727,1,0,5
30,0,1.91,129.19,1,1,2.432355,3.0,0,0,1.336526,1,1.63812,0.090341,1,0,5
31,0,1.91,129.23,1,1,2.497548,3.0,0,0,1.362583,1,1.144076,0.173232,1,0,5
31,0,1.78,120.6,1,1,2.671238,3.0,0,0,2.145368,1,0.882709,0.593917,1,2,5
32,0,1.77,120.16,1,1,2.57691,3.0,0,0,2.080187,1,1.04268,0.376683,1,2,5
31,0,1.78,120.61,1,1,2.341999,3.0,0,0,2.299878,1,0.565242,0.921991,1,2,5
31,0,1.77,120.34,1,1,2.117121,3.0,0,0,2.193008,1,0.992829,1.556052,1,2,5
27,0,1.82,119.62,1,1,2.247037,3.0,0,0,2.718408,1,0.763595,0.0,1,0,5
27,0,1.84,119.96,1,1,2.244654,3.0,0,0,2.795752,1,0.839481,0.0,1,0,5
26,0,1.85,117.63,1,1,2.128574,3.0,0,0,2.531984,1,1.003294,0.026575,1,0,5
26,0,1.83,117.76,1,1,2.068834,3.0,0,0,2.543841,1,1.217993,0.038253,1,0,5
38,0,1.75,118.11,1,1,2.073224,3.0,0,0,2.024035,1,0.131371,0.0,1,2,5
38,0,1.76,117.86,1,1,2.145114,2.888193,0,0,2.038128,1,0.852344,0.0,1,2,5
28,0,1.82,120.7,1,1,2.997951,3.0,0,0,2.715856,1,0.739881,0.972054,1,2,5
28,0,1.81,119.48,1,1,2.911312,3.0,0,0,2.501808,1,0.94676,0.785701,1,2,5
25,0,1.77,114.16,1,1,2.159033,3.0,0,0,2.116399,1,1.331526,0.052942,1,0,5
26,0,1.77,114.25,1,1,2.175276,3.0,0,0,2.128176,1,1.306476,0.079334,1,0,5
26,0,1.76,115.11,1,1,2.21965,3.0,0,0,2.165408,1,1.315045,0.688985,1,0,5
26,0,1.77,115.46,1,1,2.203962,3.0,0,0,2.15687,1,1.289421,1.220767,1,0,5
30,0,1.77,112.35,1,1,1.947495,3.0,0,0,2.042073,1,0.0,0.618087,1,2,5
30,0,1.76,112.41,1,1,2.262292,3.0,0,0,2.115354,1,0.0,0.847587,1,2,5
27,0,1.78,113.15,1,1,2.219186,3.0,0,0,2.092326,1,0.545919,1.74288,1,2,5
28,0,1.77,113.24,1,1,2.314175,3.0,0,0,2.151809,1,0.0,1.578517,1,2,5
26,0,1.89,121.07,1,1,2.423291,3.0,0,0,2.902682,1,1.243567,0.555591,1,0,5
27,0,1.83,120.87,1,1,2.637202,3.0,0,0,2.966647,1,1.159598,0.758897,1,0,5
28,0,1.81,120.42,1,1,2.974006,3.0,0,0,2.565828,1,0.690269,1.339691,1,0,5
27,0,1.81,119.84,1,1,2.347942,3.0,0,0,2.730663,1,0.689371,0.188693,1,0,5
23,0,1.86,121.28,1,1,2.654076,2.574108,0,0,1.78471,1,1.170537,0.0,1,0,5
23,0,1.87,121.53,1,1,2.739,2.740492,0,0,1.824561,1,1.094839,0.0,1,0,5
24,0,1.78,120.92,1,1,2.591292,2.956422,0,0,2.31083,1,1.48524,0.281815,1,0,5
24,0,1.79,120.92,1,1,2.611847,2.749334,0,0,2.364849,1,1.141708,0.063005,1,0,5
31,0,1.76,120.01,1,1,2.766612,3.0,0,0,2.173417,1,1.089344,1.198439,1,2,5
31,0,1.77,120.21,1,1,2.777165,3.0,0,0,2.106861,1,0.925941,0.2916,1,2,5
32,0,1.75,118.27,1,1,2.232836,3.0,0,0,2.146398,1,0.886817,0.47787,1,2,5
30,0,1.76,118.37,1,1,2.571274,3.0,0,0,2.224164,1,1.018158,1.152899,1,2,5
31,0,1.85,125.08,1,1,2.49619,3.0,0,1,1.662117,1,0.992371,0.217632,1,0,5
31,0,1.84,125.97,1,1,2.151335,3.0,0,1,1.491169,1,0.883542,0.527766,1,0,5
31,0,1.83,124.95,1,1,2.01695,3.0,0,0,1.83412,1,0.797209,0.185499,1,0,5
31,0,1.86,126.42,1,1,2.927187,3.0,0,0,1.508796,1,0.902776,1.015467,1,0,5
25,0,1.76,113.07,1,1,1.412566,3.0,0,0,2.002495,1,1.592795,0.001867,1,0,5
25,0,1.76,112.84,1,1,1.289315,3.0,0,0,2.007348,1,1.376217,0.001518,1,0,5
25,0,1.77,114.07,1,1,1.624366,3.0,0,0,2.081719,1,1.538922,0.356868,1,0,5
25,0,1.77,114.0,1,1,1.528331,3.0,0,0,2.079353,1,1.522429,0.228598,1,0,5
26,0,1.8,117.93,1,1,2.037042,3.0,0,0,2.43699,1,1.016254,0.020044,1,0,5
25,0,1.79,117.85,1,1,2.191108,2.993856,0,0,2.444917,1,1.055854,0.145284,1,0,5
25,0,1.8,118.33,1,1,1.431346,3.0,0,0,2.098959,1,1.110868,0.196952,1,0,5
25,0,1.84,118.38,1,1,1.84199,3.0,0,0,2.503244,1,1.226019,0.078207,1,0,5
37,0,1.76,118.4,1,1,2.13683,2.993084,0,0,1.885926,1,0.615298,0.0,1,2,5
38,0,1.75,119.2,1,1,2.499388,2.989791,0,0,1.959777,1,0.6081,0.64676,1,2,5
39,0,1.77,117.79,1,1,2.230742,2.920373,0,0,1.831187,1,0.756277,0.0,1,2,5
38,0,1.77,118.13,1,1,2.240757,2.911568,0,0,1.895876,1,0.822186,0.0,1,2,5
25,0,1.6,101.04,0,1,2.996186,1.134042,0,0,1.270166,1,0.073065,1.551934,1,0,5
27,0,1.69,103.18,0,1,2.649406,1.120102,0,0,1.153286,1,0.216908,0.619012,1,0,5
34,0,1.71,103.28,0,1,2.525884,2.040582,0,0,1.0,1,1.67036,0.023959,1,0,5
33,0,1.7,102.78,0,1,2.736647,2.015675,0,0,1.0,1,1.977918,0.056351,1,0,5
24,0,1.83,121.04,1,1,2.684335,2.711238,0,0,2.732331,1,1.156024,0.442456,1,0,5
23,0,1.85,121.25,1,1,3.0,2.695396,0,0,2.628816,1,0.975384,0.0,1,0,5
24,0,1.77,119.08,1,1,2.425503,2.996834,0,0,2.017602,1,1.580263,0.531769,1,0,5
25,0,1.79,118.44,1,1,1.469384,2.996444,0,0,2.067741,1,1.082236,0.150544,1,0,5
25,0,1.85,121.31,1,1,2.906269,2.894142,0,0,2.435489,1,1.266739,0.36216,1,0,5
24,0,1.87,121.47,1,1,2.808027,2.683061,0,0,2.640483,1,1.280191,0.0,1,0,5
23,0,1.82,120.78,1,1,2.636719,2.806341,0,0,1.967591,1,1.525384,0.315595,1,0,5
23,0,1.82,120.34,1,1,2.996717,2.791366,0,0,2.626309,1,1.194898,0.034897,1,0,5
24,0,1.61,100.25,0,1,2.880483,1.703299,0,0,1.006378,1,1.076729,1.058007,1,0,5
24,0,1.61,100.08,0,1,2.885693,1.685134,0,0,1.011849,1,0.503105,1.217929,1,0,5
31,0,1.65,101.14,0,1,2.913452,2.269799,0,0,1.0,1,1.889937,0.378818,1,0,5
31,0,1.65,102.58,0,1,2.919526,2.142328,0,0,1.175714,1,0.958555,0.636289,1,0,5
20,0,1.66,105.58,0,1,2.724121,1.437959,0,0,1.590418,1,0.029603,1.122118,1,0,5
21,0,1.64,101.07,0,1,2.801992,1.343117,0,0,1.128942,1,0.233987,0.81998,1,0,5
26,0,1.66,104.32,0,1,2.748971,1.213431,0,0,1.448875,1,0.128548,1.239038,1,0,5
27,0,1.69,102.6,0,1,2.680375,1.089048,0,0,1.366238,1,0.181324,1.041677,1,0,5
26,1,1.61,102.09,1,1,3.0,3.0,0,0,1.023328,1,0.05093,1.0,1,0,6
26,1,1.58,105.06,1,1,3.0,3.0,0,0,1.197667,1,0.0,0.534769,1,0,6
18,1,1.79,137.86,1,1,3.0,3.0,0,0,2.838893,1,1.990317,0.735868,1,0,6
18,1,1.8,149.94,1,1,3.0,3.0,0,0,2.181811,1,1.995582,0.939665,1,0,6
26,1,1.66,111.93,1,1,3.0,3.0,0,0,2.774014,1,0.0,0.138418,1,0,6
26,1,1.6,105.45,1,1,3.0,3.0,0,0,1.031354,1,0.0,0.37465,1,0,6
26,1,1.68,104.95,1,1,3.0,3.0,0,0,1.66616,1,0.210351,0.73421,1,0,6
26,1,1.68,109.9,1,1,3.0,3.0,0,0,1.471664,1,0.143955,0.444532,1,0,6
22,1,1.66,121.21,1,1,3.0,3.0,0,0,1.347559,1,0.462951,0.31794,1,0,6
21,1,1.69,133.76,1,1,3.0,3.0,0,0,1.338241,1,1.92628,0.886135,1,0,6
26,1,1.62,109.96,1,1,3.0,3.0,0,0,2.679137,1,0.0,0.479348,1,0,6
26,1,1.58,110.55,1,1,3.0,3.0,0,0,2.578292,1,0.0,0.492394,1,0,6
21,1,1.73,131.53,1,1,3.0,3.0,0,0,1.302193,1,1.742453,0.94232,1,0,6
23,1,1.66,114.47,1,1,3.0,3.0,0,0,2.408442,1,0.194056,0.803141,1,0,6
21,1,1.75,127.9,1,1,3.0,3.0,0,0,1.705218,1,0.390937,0.998646,1,0,6
21,1,1.73,152.09,1,1,3.0,3.0,0,0,2.374958,1,0.750111,0.671458,1,0,6
19,1,1.75,133.8,1,1,3.0,3.0,0,0,2.869234,1,1.465931,0.627886,1,0,6
24,1,1.72,114.51,1,1,3.0,3.0,0,0,2.987406,1,0.38926,0.526776,1,0,6
26,1,1.63,111.95,1,1,3.0,3.0,0,0,2.737091,1,0.0,0.037078,1,0,6
26,1,1.64,111.87,1,1,3.0,3.0,0,0,2.623489,1,0.0,0.138563,1,0,6
26,1,1.65,104.76,1,1,3.0,3.0,0,0,2.612758,1,0.24629,0.802136,1,0,6
26,1,1.63,107.48,1,1,3.0,3.0,0,0,2.687378,1,0.0,0.410651,1,0,6
21,1,1.74,130.93,1,1,3.0,3.0,0,0,1.852692,1,1.46361,0.962336,1,0,6
24,1,1.74,132.53,1,1,3.0,3.0,0,0,2.86559,1,0.973864,0.58345,1,0,6
26,1,1.58,102.0,1,1,3.0,3.0,0,0,1.003563,1,0.008127,1.0,1,0,6
26,1,1.61,103.03,1,1,3.0,3.0,0,0,1.077253,1,0.162083,0.824607,1,0,6
18,1,1.82,142.1,1,1,3.0,3.0,0,0,2.714949,1,1.999773,0.813784,1,0,6
18,1,1.83,152.72,1,1,3.0,3.0,0,0,2.154949,1,1.999897,0.957463,1,0,6
26,1,1.66,111.99,1,1,3.0,3.0,0,0,2.893117,1,0.0,0.01931,1,0,6
26,1,1.64,111.21,1,1,3.0,3.0,0,0,2.70914,1,0.0,0.110518,1,0,6
26,1,1.67,104.59,1,1,3.0,3.0,0,0,1.570188,1,0.210351,0.881848,1,0,6
26,1,1.67,104.75,1,1,3.0,3.0,0,0,1.412049,1,0.143955,0.753077,1,0,6
21,1,1.67,124.7,1,1,3.0,3.0,0,0,1.15635,1,0.786828,0.366385,1,0,6
21,1,1.69,129.77,1,1,3.0,3.0,0,0,1.154698,1,1.71836,0.959218,1,0,6
26,1,1.62,110.68,1,1,3.0,3.0,0,0,2.691584,1,0.0,0.425473,1,0,6
26,1,1.64,110.82,1,1,3.0,3.0,0,0,2.709654,1,0.0,0.25115,1,0,6
22,1,1.73,135.52,1,1,3.0,3.0,0,0,1.485736,1,1.950374,0.869238,1,0,6
21,1,1.75,133.57,1,1,3.0,3.0,0,0,2.874336,1,1.624981,0.825609,1,0,6
21,1,1.81,138.73,1,1,3.0,3.0,0,0,2.641489,1,0.481555,0.735201,1,0,6
21,1,1.81,155.87,1,1,3.0,3.0,0,0,2.417122,1,0.952725,0.573958,1,0,6
18,1,1.75,133.67,1,1,3.0,3.0,0,0,2.900857,1,1.508897,0.625371,1,0,6
21,1,1.75,133.85,1,1,3.0,3.0,0,0,2.95311,1,1.445148,0.67321,1,0,6
26,1,1.63,111.89,1,1,3.0,3.0,0,0,2.617988,1,0.0,0.156187,1,0,6
26,1,1.64,111.82,1,1,3.0,3.0,0,0,2.55057,1,0.0,0.20482,1,0,6
26,1,1.64,104.81,1,1,3.0,3.0,0,0,2.653531,1,0.190061,0.692343,1,0,6
26,1,1.62,104.93,1,1,3.0,3.0,0,0,1.698767,1,0.0,0.54396,1,0,6
23,1,1.76,133.37,1,1,3.0,3.0,0,0,2.84837,1,1.206059,0.766668,1,0,6
20,1,1.76,133.95,1,1,3.0,3.0,0,0,2.835622,1,1.419473,0.816986,1,0,6
26,1,1.61,102.39,1,1,3.0,3.0,0,0,1.050564,1,0.026033,0.539074,1,0,6
26,1,1.66,102.78,1,1,3.0,3.0,0,0,1.068493,1,0.112122,1.0,1,0,6
26,1,1.6,104.9,1,1,3.0,3.0,0,0,2.613928,1,0.0,0.553093,1,0,6
26,1,1.63,104.99,1,1,3.0,3.0,0,0,1.239833,1,0.162279,0.619235,1,0,6
18,1,1.77,137.04,1,1,3.0,3.0,0,0,2.861533,1,1.70464,0.655571,1,0,6
22,1,1.79,137.77,1,1,3.0,3.0,0,0,2.832659,1,1.505775,0.923005,1,0,6
18,1,1.8,141.17,1,1,3.0,3.0,0,0,2.418488,1,1.99507,0.893514,1,0,6
20,1,1.79,151.98,1,1,3.0,3.0,0,0,2.304716,1,0.82666,0.914492,1,0,6
26,1,1.64,111.94,1,1,3.0,3.0,0,0,2.763005,1,0.0,0.101867,1,0,6
26,1,1.64,111.6,1,1,3.0,3.0,0,0,2.652616,1,0.0,0.250502,1,0,6
26,1,1.62,105.04,1,1,3.0,3.0,0,0,2.553198,1,0.0,0.393838,1,0,6
26,1,1.61,105.42,1,1,3.0,3.0,0,0,2.180566,1,0.0,0.519905,1,0,6
26,1,1.63,104.84,1,1,3.0,3.0,0,0,2.20979,1,0.114698,0.604422,1,0,6
25,1,1.68,104.82,1,1,3.0,3.0,0,0,1.444379,1,0.224482,0.912187,1,0,6
26,1,1.66,110.92,1,1,3.0,3.0,0,0,1.604075,1,0.029728,0.200122,1,0,6
26,1,1.66,110.22,1,1,3.0,3.0,0,0,1.528258,1,0.01586,0.436068,1,0,6
19,1,1.67,124.81,1,1,3.0,3.0,0,0,1.228838,1,0.792553,0.639561,1,0,6
21,1,1.71,121.86,1,1,3.0,3.0,0,0,1.615548,1,1.376534,0.926052,1,0,6
22,1,1.75,133.78,1,1,3.0,3.0,0,0,1.94595,1,1.493018,0.906611,1,0,6
21,1,1.71,131.87,1,1,3.0,3.0,0,0,1.709556,1,1.592494,0.925843,1,0,6
26,1,1.62,110.01,1,1,3.0,3.0,0,0,2.507461,1,0.0,0.368472,1,0,6
26,1,1.64,110.97,1,1,3.0,3.0,0,0,2.644135,1,0.0,0.357581,1,0,6
26,1,1.62,111.27,1,1,3.0,3.0,0,0,2.605685,1,0.0,0.199227,1,0,6
26,1,1.62,109.98,1,1,3.0,3.0,0,0,2.217348,1,0.001015,0.481031,1,0,6
21,1,1.74,132.15,1,1,3.0,3.0,0,0,1.657541,1,1.672639,0.629285,1,0,6
22,1,1.73,132.9,1,1,3.0,3.0,0,0,1.817899,1,1.577824,0.930836,1,0,6
24,1,1.69,114.48,1,1,3.0,3.0,0,0,2.509535,1,0.334264,0.668172,1,0,6
24,1,1.64,113.28,1,1,3.0,3.0,0,0,2.578038,1,0.165422,0.463196,1,0,6
18,1,1.75,128.26,1,1,3.0,3.0,0,0,2.501638,1,1.546179,0.66488,1,0,6
20,1,1.75,129.36,1,1,3.0,3.0,0,0,2.250711,1,0.64235,0.685129,1,0,6
21,1,1.75,144.3,1,1,3.0,3.0,0,0,2.36651,1,1.247505,0.723366,1,0,6
21,1,1.75,149.29,1,1,3.0,3.0,0,0,2.309409,1,1.68291,0.70558,1,0,6
19,1,1.74,132.58,1,1,3.0,3.0,0,0,2.436261,1,1.464674,0.87092,1,0,6
22,1,1.75,133.95,1,1,3.0,3.0,0,0,2.833566,1,1.413239,0.862724,1,0,6
24,1,1.69,112.78,1,1,3.0,3.0,0,0,2.724099,1,0.336795,0.153462,1,0,6
26,1,1.67,112.88,1,1,3.0,3.0,0,0,2.989389,1,0.36009,0.169016,1,0,6
26,1,1.63,111.83,1,1,3.0,3.0,0,0,2.55975,1,0.0,0.237307,1,0,6
26,1,1.64,111.87,1,1,3.0,3.0,0,0,2.635454,1,0.0,0.088309,1,0,6
26,1,1.64,111.54,1,1,3.0,3.0,0,0,2.625537,1,0.0,0.162494,1,0,6
26,1,1.65,111.91,1,1,3.0,3.0,0,0,2.884077,1,0.0,0.096576,1,0,6
26,1,1.6,105.03,1,1,3.0,3.0,0,0,1.919473,1,0.027101,0.546137,1,0,6
26,1,1.64,105.04,1,1,3.0,3.0,0,0,2.310076,1,0.07115,0.733085,1,0,6
26,1,1.63,106.88,1,1,3.0,3.0,0,0,2.686824,1,0.0,0.540812,1,0,6
26,1,1.63,108.27,1,1,3.0,3.0,0,0,1.6213,1,0.090917,0.438216,1,0,6
21,1,1.72,133.47,1,1,3.0,3.0,0,0,1.517215,1,1.486289,0.937492,1,0,6
21,1,1.71,131.27,1,1,3.0,3.0,0,0,1.796956,1,1.684582,0.887388,1,0,6
23,1,1.72,132.94,1,1,3.0,3.0,0,0,2.085553,1,1.271651,0.587932,1,0,6
23,1,1.74,133.49,1,1,3.0,3.0,0,0,2.837797,1,1.343875,0.803156,1,0,6
26,1,1.57,102.0,1,1,3.0,3.0,0,0,1.000544,1,0.001297,1.0,1,0,6
26,1,1.58,102.13,1,1,3.0,3.0,0,0,1.005864,1,0.02006,0.695838,1,0,6
20,1,1.78,154.62,1,1,3.0,3.0,0,0,2.319559,1,1.97073,0.768375,1,0,6
19,1,1.79,160.94,1,1,3.0,3.0,0,0,2.069257,1,1.986646,0.947091,1,0,6
26,1,1.66,112.0,1,1,3.0,3.0,0,0,2.956548,1,0.0,0.010056,1,0,6
26,1,1.66,111.96,1,1,3.0,3.0,0,0,2.777557,1,0.0,0.051858,1,0,6
26,1,1.68,104.59,1,1,3.0,3.0,0,0,1.295436,1,0.282063,0.929356,1,0,6
25,1,1.68,104.85,1,1,3.0,3.0,0,0,1.241378,1,0.259427,0.852362,1,0,6
19,1,1.72,127.64,1,1,3.0,3.0,0,0,1.313834,1,0.912334,0.707494,1,0,6
20,1,1.68,125.42,1,1,3.0,3.0,0,0,1.124366,1,0.877067,0.552006,1,0,6
26,1,1.62,110.82,1,1,3.0,3.0,0,0,2.673754,1,0.0,0.33929,1,0,6
26,1,1.63,110.8,1,1,3.0,3.0,0,0,2.70485,1,0.0,0.243338,1,0,6
22,1,1.75,136.52,1,1,3.0,3.0,0,0,1.607531,1,1.963379,0.858392,1,0,6
21,1,1.78,137.85,1,1,3.0,3.0,0,0,2.748909,1,1.989171,0.832515,1,0,6
22,1,1.81,152.39,1,1,3.0,3.0,0,0,2.351207,1,0.246831,0.91336,1,0,6
22,1,1.8,160.64,1,1,3.0,3.0,0,0,2.404049,1,0.427905,0.639894,1,0,6
18,1,1.75,133.55,1,1,3.0,3.0,0,0,2.923792,1,1.536555,0.62535,1,0,6
20,1,1.75,133.84,1,1,3.0,3.0,0,0,2.955075,1,1.46046,0.655558,1,0,6
26,1,1.63,111.59,1,1,3.0,3.0,0,0,2.554007,1,0.0,0.252635,1,0,6
26,1,1.64,111.57,1,1,3.0,3.0,0,0,2.511399,1,0.0,0.258472,1,0,6
26,1,1.62,104.85,1,1,3.0,3.0,0,0,2.653563,1,0.0,0.55415,1,0,6
26,1,1.63,104.92,1,1,3.0,3.0,0,0,2.588107,1,0.0,0.465607,1,0,6
22,1,1.76,133.89,1,1,3.0,3.0,0,0,2.32502,1,1.441791,0.918468,1,0,6
21,1,1.76,133.94,1,1,3.0,3.0,0,0,2.836791,1,1.46782,0.890527,1,0,6
26,1,1.61,102.08,1,1,3.0,3.0,0,0,1.019684,1,0.026033,1.0,1,0,6
26,1,1.61,102.17,1,1,3.0,3.0,0,0,1.032834,1,0.04525,0.922749,1,0,6
26,1,1.62,104.99,1,1,3.0,3.0,0,0,1.653049,1,0.139159,0.711331,1,0,6
26,1,1.64,104.99,1,1,3.0,3.0,0,0,1.204055,1,0.094851,0.603736,1,0,6
19,1,1.8,138.03,1,1,3.0,3.0,0,0,2.691591,1,1.168368,0.735372,1,0,6
22,1,1.79,137.86,1,1,3.0,3.0,0,0,2.531456,1,1.980738,0.835771,1,0,6
20,1,1.8,151.42,1,1,3.0,3.0,0,0,2.226081,1,1.881761,0.933964,1,0,6
18,1,1.81,152.57,1,1,3.0,3.0,0,0,2.164718,1,1.999631,0.941336,1,0,6
26,1,1.65,111.94,1,1,3.0,3.0,0,0,2.770732,1,0.0,0.125235,1,0,6
